Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,,dt,,,,,,,
35.0989,1000,,,,-0.002785674,0,0.061241451,0,0,0,0,,,0.028045,,,,,,,
35.12591,1000,,,,-0.002785674,0,0.05988018,0,0,0,0,,,0.02701,,,,,,,
35.151335,1000,,,,-0.002785674,0,0.060558682,0,0,0,0,,,0.025425,,,,,,,
35.176185,1000,,,,-0.003096545,0,0.062424031,0,0,0,0,,,0.02485,,,,,,,
35.20148,1000,,,,-0.003096545,0,0.063964021,0,0,0,0,,,0.025295,,,,,,,
35.2262,1000,,,,-0.003096545,0,0.065124693,0,0,0,0,,,0.02472,,,,,,,
35.255275,1000,,,,-0.003096545,0,0.065682245,0,0,0,0,,,0.029075,,,,,,,
35.28163,1000,,,,-0.003096545,0,0.064472146,0,0,0,0,,,0.026355,,,,,,,
35.306725,1000,,,,-0.003096545,0,0.063830647,0,0,0,0,,,0.025095,,,,,,,
35.334215,1000,,,,-0.00325463,0,0.061558441,0,0,0,0,,,0.02749,,,,,,,
35.35922,1000,,,,-0.00325463,0,0.063895185,0,0,0,0,,,0.025005,,,,,,,
35.38532,1000,,,,-0.00325463,0,0.06223806,0,0,0,0,,,0.0261,,,,,,,
35.41312,1000,,,,-0.00325463,0,0.064808696,0,0,0,0,,,0.0278,,,,,,,
35.439715,1000,,,,-0.00325463,0,0.064183069,0,0,0,0,,,0.026595,,,,,,,
35.46435,1000,,,,-0.00325463,0,0.064080206,0,0,0,0,,,0.024635,,,,,,,
35.491505,1000,,,,-0.004261719,0,0.062747358,0,0,0,0,,,0.027155,,,,,,,
35.52094,1000,,,,-0.004261719,0,0.065339161,0,0,0,0,,,0.029435,,,,,,,
35.547215,1000,,,,-0.004261719,0,0.064769723,0,0,0,0,,,0.026275,,,,,,,
35.57543,1000,,,,-0.004261719,0,0.065100622,0,0,0,0,,,0.028215,,,,,,,
35.601105,1000,,,,-0.004261719,0,0.063249416,0,0,0,0,,,0.025675,,,,,,,
35.626935,1000,,,,-0.004261719,0,0.065488028,0,0,0,0,,,0.02583,,,,,,,
35.652495,1000,,,,-0.004667993,0,0.06425761,0,0,0,0,,,0.02556,,,,,,,
35.67763,1000,,,,-0.004667993,0,0.064380842,0,0,0,0,,,0.025135,,,,,,,
35.703425,1000,,,,-0.004667993,0,0.063236716,0,0,0,0,,,0.025795,,,,,,,
35.73229,1000,,,,-0.004667993,0,0.063026514,0,0,0,0,,,0.028865,,,,,,,
35.75913,1000,,,,-0.004667993,0,0.061338136,0,0,0,0,,,0.02684,,,,,,,
35.785035,1000,,,,-0.004692951,0,0.059810734,0,0,0,0,,,0.025905,,,,,,,
35.809565,1000,,,,-0.004692951,0,0.059322648,0,0,0,0,,,0.02453,,,,,,,
35.83596,1000,,,,-0.004692951,0,0.061405095,0,0,0,0,,,0.026395,,,,,,,
35.861765,1000,,,,-0.004692951,0,0.063378336,0,0,0,0,,,0.025805,,,,,,,
35.94159,1000,,,,-0.004705475,0,0.061944701,0,0,0,0,,,0.079825,,,,,,,
35.96637,1000,,,,-0.004705475,0,0.061004947,0,0,0,0,,,0.02478,,,,,,,
35.991665,1000,,,,-0.004705475,0,0.062748773,0,0,0,0,,,0.025295,,,,,,,
36.017,1000,,,,-0.004705475,0,0.062411953,0,0,0,0,,,0.025335,,,,,,,
36.042705,1000,,,,-0.004705475,0,0.059834086,0,0,0,0,,,0.025705,,,,,,,
36.070165,1000,,,,-0.004705475,0,0.058340831,0,0,0,0,,,0.02746,,,,,,,
36.096855,1000,,,,-0.004710425,0,0.059956919,0,0,0,0,,,0.02669,,,,,,,
36.12326,1000,,,,-0.004710425,0,0.059233974,0,0,0,0,,,0.026405,,,,,,,
36.149005,1000,,,,-0.004710425,0,0.06117432,0,0,0,0,,,0.025745,,,,,,,
36.174635,1000,,,,-0.004710425,0,0.062401979,0,0,0,0,,,0.02563,,,,,,,
36.199745,1000,,,,-0.004710425,0,0.062669903,0,0,0,0,,,0.02511,,,,,,,
36.22738,1000,,,,-0.004710425,0,0.061272317,0,0,0,0,,,0.027635,,,,,,,
36.25493,1000,,,,-0.003943818,0,0.061507207,0,0,0,0,,,0.02755,,,,,,,
36.28035,1000,,,,-0.003943818,0,0.060352585,0,0,0,0,,,0.02542,,,,,,,
36.30545,1000,,,,-0.003943818,0,0.061894543,0,0,0,0,,,0.0251,,,,,,,
36.330625,1000,,,,-0.003943818,0,0.061604766,0,0,0,0,,,0.025175,,,,,,,
36.35596,1000,,,,-0.003943818,0,0.062364939,0,0,0,0,,,0.025335,,,,,,,
36.38395,1000,,,,-0.003675284,0,0.062900542,0,0,0,0,,,0.02799,,,,,,,
36.410965,1000,,,,-0.003675284,0,0.065211886,0,0,0,0,,,0.027015,,,,,,,
36.43665,1000,,,,-0.003675284,0,0.066439702,0,0,0,0,,,0.025685,,,,,,,
36.462365,1000,,,,-0.003675284,0,0.065561968,0,0,0,0,,,0.025715,,,,,,,
36.48784,1000,,,,-0.003675284,0,0.064034846,0,0,0,0,,,0.025475,,,,,,,
36.513505,1000,,,,-0.003675284,0,0.06445428,0,0,0,0,,,0.025665,,,,,,,
36.542195,1000,,,,-0.004057123,0,0.064412511,0,0,0,0,,,0.02869,,,,,,,
36.56946,1000,,,,-0.004057123,0,0.066410107,0,0,0,0,,,0.027265,,,,,,,
36.59605,1000,,,,-0.004057123,0,0.067933361,0,0,0,0,,,0.02659,,,,,,,
36.620335,1000,,,,-0.004057123,0,0.065771429,0,0,0,0,,,0.024285,,,,,,,
36.67516,1000,,,,-0.004057123,0,0.065829213,0,0,0,0,,,0.054825,,,,,,,
36.70123,1000,,,,-0.004209519,0,0.066179832,0,0,0,0,,,0.02607,,,,,,,
36.72822,1000,,,,-0.004209519,0,0.063100245,0,0,0,0,,,0.02699,,,,,,,
36.75533,1000,,,,-0.004209519,0,0.063442087,0,0,0,0,,,0.02711,,,,,,,
36.78037,1000,,,,-0.004209519,0,0.065145121,0,0,0,0,,,0.02504,,,,,,,
36.80558,1000,,,,-0.004209519,0,0.064761274,0,0,0,0,,,0.02521,,,,,,,
36.83191,1000,,,,-0.004263708,0,0.06481372,0,0,0,0,,,0.02633,,,,,,,
36.86037,1000,,,,-0.004263708,0,0.06521954,0,0,0,0,,,0.02846,,,,,,,
36.887635,1000,,,,-0.004263708,0,0.065325163,0,0,0,0,,,0.027265,,,,,,,
36.912485,1000,,,,-0.004263708,0,0.065825617,0,0,0,0,,,0.02485,,,,,,,
36.937455,1000,,,,-0.004263708,0,0.066098577,0,0,0,0,,,0.02497,,,,,,,
36.964835,1000,,,,-0.004263708,0,0.065551122,0,0,0,0,,,0.02738,,,,,,,
36.99113,1000,,,,-0.004088692,0,0.06386487,0,0,0,0,,,0.026295,,,,,,,
37.02092,1000,,,,-0.004088692,0,0.061660183,0,0,0,0,,,0.02979,,,,,,,
37.046975,1000,,,,-0.004088692,0,0.062973205,0,0,0,0,,,0.026055,,,,,,,
37.072725,1000,,,,-0.004088692,0,0.063570905,0,0,0,0,,,0.02575,,,,,,,
37.098695,1000,,,,-0.004088692,0,0.064655663,0,0,0,0,,,0.02597,,,,,,,
37.124335,1000,,,,-0.004088692,0,0.059820431,0,0,0,0,,,0.02564,,,,,,,
37.149505,1000,,,,-0.004149922,0,0.05815168,0,0,0,0,,,0.02517,,,,,,,
37.178115,1000,,,,-0.004149922,0,0.05932008,0,0,0,0,,,0.02861,,,,,,,
37.20639,1000,,,,-0.004149922,0,0.060431163,0,0,0,0,,,0.028275,,,,,,,
37.231975,1000,,,,-0.004149922,0,0.061025915,0,0,0,0,,,0.025585,,,,,,,
37.256535,1000,,,,-0.004149922,0,0.063119288,0,0,0,0,,,0.02456,,,,,,,
37.28252,1000,,,,-0.004171974,0,0.062997631,0,0,0,0,,,0.025985,,,,,,,
37.30894,1000,,,,-0.004171974,0,0.061478154,0,0,0,0,,,0.02642,,,,,,,
37.336715,1000,,,,-0.004171974,0,0.059122785,0,0,0,0,,,0.027775,,,,,,,
37.36239,1000,,,,-0.004171974,0,0.061409972,0,0,0,0,,,0.025675,,,,,,,
37.38742,1000,,,,-0.004171974,0,0.059243446,0,0,0,0,,,0.02503,,,,,,,
37.412545,1000,,,,-0.004171974,0,0.058455325,0,0,0,0,,,0.025125,,,,,,,
37.437445,1000,,,,-0.004182845,0,0.058475461,0,0,0,0,,,0.0249,,,,,,,
37.462515,1000,,,,-0.004182845,0,0.060815698,0,0,0,0,,,0.02507,,,,,,,
37.49091,1000,,,,-0.004182845,0,0.060546873,0,0,0,0,,,0.028395,,,,,,,
37.518875,1000,,,,-0.004182845,0,0.059685668,0,0,0,0,,,0.027965,,,,,,,
37.5446,1000,,,,-0.004182845,0,0.060416657,0,0,0,0,,,0.025725,,,,,,,
37.57042,1000,,,,-0.004182845,0,0.061510299,0,0,0,0,,,0.02582,,,,,,,
37.595805,1000,,,,-0.004394015,0,0.060404763,0,0,0,0,,,0.025385,,,,,,,
37.620765,1000,,,,-0.004394015,0,0.059950264,0,0,0,0,,,0.02496,,,,,,,
37.651045,1000,,,,-0.004394015,0,0.061120647,0,0,0,0,,,0.03028,,,,,,,
37.67676,1000,,,,-0.004394015,0,0.062032192,0,0,0,0,,,0.025715,,,,,,,
37.70376,1000,,,,-0.004394015,0,0.063132895,0,0,0,0,,,0.027,,,,,,,
37.729515,1000,,,,-0.004394015,0,0.064928599,0,0,0,0,,,0.025755,,,,,,,
37.7547,1000,,,,-0.004238954,0,0.066097593,0,0,0,0,,,0.025185,,,,,,,
37.779845,1000,,,,-0.004238954,0,0.064687553,0,0,0,0,,,0.025145,,,,,,,
37.810965,1000,,,,-0.004238954,0,0.062200706,0,0,0,0,,,0.03112,,,,,,,
37.837205,1000,,,,-0.004238954,0,0.063246777,0,0,0,0,,,0.02624,,,,,,,
37.86399,1000,,,,-0.004238954,0,0.061304925,0,0,0,0,,,0.026785,,,,,,,
37.89085,1000,,,,-0.004182536,0,0.061626903,0,0,0,0,,,0.02686,,,,,,,
37.916905,1000,,,,-0.004182536,0,0.06228612,0,0,0,0,,,0.026055,,,,,,,
37.942665,1000,,,,-0.004182536,0,0.063433161,0,0,0,0,,,0.02576,,,,,,,
37.972235,1000,,,,-0.004182536,0,0.064560058,0,0,0,0,,,0.02957,,,,,,,
38.029165,1000,,,,-0.004182536,0,0.065625616,0,0,0,0,,,0.05693,,,,,,,
38.054725,1000,,,,-0.004154662,0,0.063733416,0,0,0,0,,,0.02556,,,,,,,
38.07968,1000,,,,-0.004154662,0,0.062173383,0,0,0,0,,,0.024955,,,,,,,
38.10448,1000,,,,-0.004154662,0,0.062464094,0,0,0,0,,,0.0248,,,,,,,
38.13449,1000,,,,-0.004154662,0,0.063509367,0,0,0,0,,,0.03001,,,,,,,
38.162205,1000,,,,-0.004154662,0,0.061598984,0,0,0,0,,,0.027715,,,,,,,
38.188665,1000,,,,-0.004418913,0,0.063590488,0,0,0,0,,,0.02646,,,,,,,
38.21378,1000,,,,-0.004418913,0,0.063179324,0,0,0,0,,,0.025115,,,,,,,
38.23933,1000,,,,-0.004418913,0,0.062697148,0,0,0,0,,,0.02555,,,,,,,
38.26467,1000,,,,-0.004418913,0,0.062778028,0,0,0,0,,,0.02534,,,,,,,
38.29292,1000,,,,-0.004418913,0,0.062865553,0,0,0,0,,,0.02825,,,,,,,
38.31923,1000,,,,-0.004418913,0,0.063868633,0,0,0,0,,,0.02631,,,,,,,
38.34549,1000,,,,-0.004548943,0,0.064715558,0,0,0,0,,,0.02626,,,,,,,
38.37093,1000,,,,-0.004548943,0,0.064260517,0,0,0,0,,,0.02544,,,,,,,
38.398115,1000,,,,-0.004548943,0,0.065271043,0,0,0,0,,,0.027185,,,,,,,
38.42367,1000,,,,-0.004548943,0,0.064722435,0,0,0,0,,,0.025555,,,,,,,
38.45139,1000,,,,-0.004548943,0,0.061999537,0,0,0,0,,,0.02772,,,,,,,
38.477995,1000,,,,-0.004548943,0,0.064077315,0,0,0,0,,,0.026605,,,,,,,
38.503605,1000,,,,-0.005047015,0,0.063104154,0,0,0,0,,,0.02561,,,,,,,
38.53007,1000,,,,-0.005047015,0,0.061295489,0,0,0,0,,,0.026465,,,,,,,
38.555035,1000,,,,-0.005047015,0,0.062610252,0,0,0,0,,,0.024965,,,,,,,
38.611935,1000,,,,-0.005047015,0,0.061314108,0,0,0,0,,,0.0569,,,,,,,
38.63648,1000,,,,-0.005037032,0,0.064159265,0,0,0,0,,,0.024545,,,,,,,
38.662495,1000,,,,-0.005037032,0,0.06595419,0,0,0,0,,,0.026015,,,,,,,
38.68762,1000,,,,-0.005037032,0,0.067473715,0,0,0,0,,,0.025125,,,,,,,
38.71287,1000,,,,-0.005037032,0,0.066049605,0,0,0,0,,,0.02525,,,,,,,
38.73784,1000,,,,-0.005037032,0,0.064521716,0,0,0,0,,,0.02497,,,,,,,
38.76838,1000,,,,-0.005037032,0,0.064735532,0,0,0,0,,,0.03054,,,,,,,
38.794985,1000,,,,-0.005032098,0,0.061022837,0,0,0,0,,,0.026605,,,,,,,
38.820025,1000,,,,-0.005032098,0,0.060297378,0,0,0,0,,,0.02504,,,,,,,
38.846655,1000,,,,-0.005032098,0,0.061278717,0,0,0,0,,,0.02663,,,,,,,
38.87145,1000,,,,-0.005032098,0,0.062107998,0,0,0,0,,,0.024795,,,,,,,
38.89814,1000,,,,-0.005032098,0,0.062702607,0,0,0,0,,,0.02669,,,,,,,
38.925295,1000,,,,-0.005032098,0,0.06205685,0,0,0,0,,,0.027155,,,,,,,
38.951695,1000,,,,-0.004753302,0,0.062419239,0,0,0,0,,,0.0264,,,,,,,
38.976625,1000,,,,-0.004753302,0,0.061784446,0,0,0,0,,,0.02493,,,,,,,
